Stock name,Symbol,Link,Scrap_Link
Choice International Ltd,CHOICEIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CHOICEIN""",https://in.tradingview.com/symbols/NSE-CHOICEIN/news/
Cholamandalam Investment And Finance Company Limited,CHOLAFIN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CHOLAFIN""",https://in.tradingview.com/symbols/NSE-CHOLAFIN/news/
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CHOLAHLDNG""",https://in.tradingview.com/symbols/NSE-CHOLAHLDNG/news/
CIE Automotive India Ltd,CIEINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CIEINDIA""",https://in.tradingview.com/symbols/NSE-CIEINDIA/news/
Cigniti Technologies Limited,CIGNITITEC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CIGNITITEC""",https://in.tradingview.com/symbols/NSE-CIGNITITEC/news/
Cineline India Limited,CINELINE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CINELINE""",https://in.tradingview.com/symbols/NSE-CINELINE/news/
Cinevista Limited,CINEVISTA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CINEVISTA""",https://in.tradingview.com/symbols/NSE-CINEVISTA/news/
Cipla Limited,CIPLA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CIPLA""",https://in.tradingview.com/symbols/NSE-CIPLA/news/
Clean Science & Technology Ltd,CLEAN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CLEAN""",https://in.tradingview.com/symbols/NSE-CLEAN/news/
CL Educate,CLEDUCATE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CLEDUCATE""",https://in.tradingview.com/symbols/NSE-CLEDUCATE/news/
Chamanlal Setia Exports Ltd,CLSEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CLSEL""",https://in.tradingview.com/symbols/NSE-CLSEL/news/
CMS Info Systems Ltd,CMSINFO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CMSINFO""",https://in.tradingview.com/symbols/NSE-CMSINFO/news/
CNXENERGY,CNXENERGY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXENERGY""",https://in.tradingview.com/symbols/NSE-CNXENERGY/news/
CNXINFRA,CNXINFRA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXINFRA""",https://in.tradingview.com/symbols/NSE-CNXINFRA/news/
Nifty IT,CNXIT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXIT""",https://in.tradingview.com/symbols/NSE-CNXIT/news/
CNXMIDCAP,CNXMIDCAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXMIDCAP""",https://in.tradingview.com/symbols/NSE-CNXMIDCAP/news/
CNXMNC,CNXMNC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXMNC""",https://in.tradingview.com/symbols/NSE-CNXMNC/news/
CNXNIFTYJUNIOR,CNXNIFTYJUNIOR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXNIFTYJUNIOR""",https://in.tradingview.com/symbols/NSE-CNXNIFTYJUNIOR/news/
CNXPHARMA,CNXPHARMA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXPHARMA""",https://in.tradingview.com/symbols/NSE-CNXPHARMA/news/
CNXPSE,CNXPSE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXPSE""",https://in.tradingview.com/symbols/NSE-CNXPSE/news/
CNXREALTY,CNXREALTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXREALTY""",https://in.tradingview.com/symbols/NSE-CNXREALTY/news/
CNXSMALLCAP,CNXSMALLCAP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CNXSMALLCAP""",https://in.tradingview.com/symbols/NSE-CNXSMALLCAP/news/
Coal India Limited,COALINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COALINDIA""",https://in.tradingview.com/symbols/NSE-COALINDIA/news/
Coastal Corporation Ltd,COASTCORP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COASTCORP""",https://in.tradingview.com/symbols/NSE-COASTCORP/news/
Cochin Shipyard,COCHINSHIP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COCHINSHIP""",https://in.tradingview.com/symbols/NSE-COCHINSHIP/news/
Coforge (Niit Tech),COFORGE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COFORGE""",https://in.tradingview.com/symbols/NSE-COFORGE/news/
Colgate Palmolive (india) Limited,COLPAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COLPAL""",https://in.tradingview.com/symbols/NSE-COLPAL/news/
ICICI Prudential Nifty Commodities ETF,COMMOIETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COMMOIETF""",https://in.tradingview.com/symbols/NSE-COMMOIETF/news/
Compuage Infocom Limited,COMPINFO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COMPINFO""",https://in.tradingview.com/symbols/NSE-COMPINFO/news/
Compucom Software Limited,COMPUSOFT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COMPUSOFT""",https://in.tradingview.com/symbols/NSE-COMPUSOFT/news/
Container Corporation Of India Limited,CONCOR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONCOR""",https://in.tradingview.com/symbols/NSE-CONCOR/news/
Concord Biotech Ltd,CONCORDBIO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONCORDBIO""",https://in.tradingview.com/symbols/NSE-CONCORDBIO/news/
Confidence Petroleum India Ltd,CONFIPET,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONFIPET""",https://in.tradingview.com/symbols/NSE-CONFIPET/news/
Kotak Nifty India Consumption ETF,CONS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONS""",https://in.tradingview.com/symbols/NSE-CONS/news/
Consolidated Finvest & Holdings Limited,CONSOFINVT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONSOFINVT""",https://in.tradingview.com/symbols/NSE-CONSOFINVT/news/
Nippon India ETF Nifty India Consumption,CONSUMBEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONSUMBEES""",https://in.tradingview.com/symbols/NSE-CONSUMBEES/news/
Mirae Asset Nifty India New Age Consumption ETF,CONSUMER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONSUMER""",https://in.tradingview.com/symbols/NSE-CONSUMER/news/
ICICI Prudential Nifty India Consumption ETF,CONSUMIETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONSUMIETF""",https://in.tradingview.com/symbols/NSE-CONSUMIETF/news/
Control Print Limited,CONTROLPR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CONTROLPR""",https://in.tradingview.com/symbols/NSE-CONTROLPR/news/
Coral India Finance & Housing Ltd,CORALFINAC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CORALFINAC""",https://in.tradingview.com/symbols/NSE-CORALFINAC/news/
Cords Cable Industries Limited,CORDSCABLE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CORDSCABLE""",https://in.tradingview.com/symbols/NSE-CORDSCABLE/news/
Coromandel International Limited,COROMANDEL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COROMANDEL""",https://in.tradingview.com/symbols/NSE-COROMANDEL/news/
Cosmo Films Ltd,COSMOFIRST,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COSMOFIRST""",https://in.tradingview.com/symbols/NSE-COSMOFIRST/news/
Country Condo's Limited,COUNCODOS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:COUNCODOS""",https://in.tradingview.com/symbols/NSE-COUNCODOS/news/
CPSE ETF*,CPSEETF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CPSEETF""",https://in.tradingview.com/symbols/NSE-CPSEETF/news/
Craftsman Automation Ltd,CRAFTSMAN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CRAFTSMAN""",https://in.tradingview.com/symbols/NSE-CRAFTSMAN/news/
Creative Newtech Ltd,CREATIVE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CREATIVE""",https://in.tradingview.com/symbols/NSE-CREATIVE/news/
Creative Eye Limited,CREATIVEYE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CREATIVEYE""",https://in.tradingview.com/symbols/NSE-CREATIVEYE/news/
CreditAccess Grameen Ltd,CREDITACC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CREDITACC""",https://in.tradingview.com/symbols/NSE-CREDITACC/news/
Crest Ventures Limited,CREST,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CREST""",https://in.tradingview.com/symbols/NSE-CREST/news/
Crisil Limited,CRISIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CRISIL""",https://in.tradingview.com/symbols/NSE-CRISIL/news/
Crompton Greaves Consumer Electricals Limited,CROMPTON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CROMPTON""",https://in.tradingview.com/symbols/NSE-CROMPTON/news/
Crown Lifters Ltd,CROWN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CROWN""",https://in.tradingview.com/symbols/NSE-CROWN/news/
CSB Bank Ltd,CSBBANK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CSBBANK""",https://in.tradingview.com/symbols/NSE-CSBBANK/news/
CSL Finance Ltd,CSLFINANCE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CSLFINANCE""",https://in.tradingview.com/symbols/NSE-CSLFINANCE/news/
Cambridge Technology Enterprises Limited,CTE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CTE""",https://in.tradingview.com/symbols/NSE-CTE/news/
City Union Bank Limited,CUB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CUB""",https://in.tradingview.com/symbols/NSE-CUB/news/
Cubex Tubings Limited,CUBEXTUB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CUBEXTUB""",https://in.tradingview.com/symbols/NSE-CUBEXTUB/news/
Cummins India Limited,CUMMINSIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CUMMINSIND""",https://in.tradingview.com/symbols/NSE-CUMMINSIND/news/
Cupid Limited,CUPID,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CUPID""",https://in.tradingview.com/symbols/NSE-CUPID/news/
Cyber Media (india) Limited,CYBERMEDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CYBERMEDIA""",https://in.tradingview.com/symbols/NSE-CYBERMEDIA/news/
Cybertech Systems And Software Limited,CYBERTECH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CYBERTECH""",https://in.tradingview.com/symbols/NSE-CYBERTECH/news/
Cyient Limited,CYIENT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CYIENT""",https://in.tradingview.com/symbols/NSE-CYIENT/news/
Cyient DLM Ltd,CYIENTDLM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:CYIENTDLM""",https://in.tradingview.com/symbols/NSE-CYIENTDLM/news/
Dabur India Limited,DABUR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DABUR""",https://in.tradingview.com/symbols/NSE-DABUR/news/
Dalmia Bharat Limited,DALBHARAT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DALBHARAT""",https://in.tradingview.com/symbols/NSE-DALBHARAT/news/
Dalmia Bharat Sugar And Industries Limited,DALMIASUG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DALMIASUG""",https://in.tradingview.com/symbols/NSE-DALMIASUG/news/
Dam Capital Advisors Ltd,DAMCAPITAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DAMCAPITAL""",https://in.tradingview.com/symbols/NSE-DAMCAPITAL/news/
Damodar Industries Limited,DAMODARIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DAMODARIND""",https://in.tradingview.com/symbols/NSE-DAMODARIND/news/
Dangee Dums Ltd,DANGEE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DANGEE""",https://in.tradingview.com/symbols/NSE-DANGEE/news/
Datamatics Global Services Limited,DATAMATICS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DATAMATICS""",https://in.tradingview.com/symbols/NSE-DATAMATICS/news/
Data Patterns (India) Ltd,DATAPATTNS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DATAPATTNS""",https://in.tradingview.com/symbols/NSE-DATAPATTNS/news/
Davangere Sugar Company Ltd,DAVANGERE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DAVANGERE""",https://in.tradingview.com/symbols/NSE-DAVANGERE/news/
D.b.corp Limited,DBCORP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DBCORP""",https://in.tradingview.com/symbols/NSE-DBCORP/news/
Deepak Builders & Engineers India Ltd,DBEIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DBEIL""",https://in.tradingview.com/symbols/NSE-DBEIL/news/
Dilip Buildcon Limited,DBL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DBL""",https://in.tradingview.com/symbols/NSE-DBL/news/
D B Realty Limited,DBREALTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DBREALTY""",https://in.tradingview.com/symbols/NSE-DBREALTY/news/
Db (international) Stock Brokers Limited,DBSTOCKBRO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DBSTOCKBRO""",https://in.tradingview.com/symbols/NSE-DBSTOCKBRO/news/
Dishman Carbogen Amcis Ltd,DCAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCAL""",https://in.tradingview.com/symbols/NSE-DCAL/news/
Dcb Bank Limited,DCBBANK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCBBANK""",https://in.tradingview.com/symbols/NSE-DCBBANK/news/
DC Infotech & Communication Ltd,DCI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCI""",https://in.tradingview.com/symbols/NSE-DCI/news/
Dcm  Limited,DCM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCM""",https://in.tradingview.com/symbols/NSE-DCM/news/
DCM Financial Services Ltd,DCMFINSERV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCMFINSERV""",https://in.tradingview.com/symbols/NSE-DCMFINSERV/news/
DCM Nouvelle Ltd,DCMNVL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCMNVL""",https://in.tradingview.com/symbols/NSE-DCMNVL/news/
Dcm Shriram Limited,DCMSHRIRAM,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCMSHRIRAM""",https://in.tradingview.com/symbols/NSE-DCMSHRIRAM/news/
DCM Shriram Industries Ltd,DCMSRIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCMSRIND""",https://in.tradingview.com/symbols/NSE-DCMSRIND/news/
Dcw Limited,DCW,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCW""",https://in.tradingview.com/symbols/NSE-DCW/news/
DCX Systems Ltd,DCXINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DCXINDIA""",https://in.tradingview.com/symbols/NSE-DCXINDIA/news/
DDev Plastiks Industries Ltd,DDEVPLSTIK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DDEVPLSTIK""",https://in.tradingview.com/symbols/NSE-DDEVPLSTIK/news/
Deccan Cements Limited,DECCANCE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DECCANCE""",https://in.tradingview.com/symbols/NSE-DECCANCE/news/
DEE Development Engineers Ltd,DEEDEV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEEDEV""",https://in.tradingview.com/symbols/NSE-DEEDEV/news/
Deepak Fertilizers And Petrochemicals Corporation Limited,DEEPAKFERT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEEPAKFERT""",https://in.tradingview.com/symbols/NSE-DEEPAKFERT/news/
Deepak Nitrite Limited,DEEPAKNTR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEEPAKNTR""",https://in.tradingview.com/symbols/NSE-DEEPAKNTR/news/
Deep Industries Ltd,DEEPINDS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEEPINDS""",https://in.tradingview.com/symbols/NSE-DEEPINDS/news/
Delhivery Ltd,DELHIVERY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DELHIVERY""",https://in.tradingview.com/symbols/NSE-DELHIVERY/news/
Delphi World Money Ltd,DELPHIFX,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DELPHIFX""",https://in.tradingview.com/symbols/NSE-DELPHIFX/news/
Delta Corp Limited,DELTACORP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DELTACORP""",https://in.tradingview.com/symbols/NSE-DELTACORP/news/
Delta Magnets Limited,DELTAMAGNT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DELTAMAGNT""",https://in.tradingview.com/symbols/NSE-DELTAMAGNT/news/
Den Networks Limited,DEN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEN""",https://in.tradingview.com/symbols/NSE-DEN/news/
De Nora India Limited,DENORA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DENORA""",https://in.tradingview.com/symbols/NSE-DENORA/news/
Denta Water & Infra Solutions Ltd,DENTA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DENTA""",https://in.tradingview.com/symbols/NSE-DENTA/news/
Dev Information Technology Ltd,DEVIT,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEVIT""",https://in.tradingview.com/symbols/NSE-DEVIT/news/
Devyani International Ltd,DEVYANI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DEVYANI""",https://in.tradingview.com/symbols/NSE-DEVYANI/news/
Dhampur Sugar Mills Limited,DHAMPURSUG,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHAMPURSUG""",https://in.tradingview.com/symbols/NSE-DHAMPURSUG/news/
Dhanlaxmi Bank Limited,DHANBANK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHANBANK""",https://in.tradingview.com/symbols/NSE-DHANBANK/news/
Dhani Services Ltd,DHANI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHANI""",https://in.tradingview.com/symbols/NSE-DHANI/news/
Dhanuka Agritech Limited,DHANUKA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHANUKA""",https://in.tradingview.com/symbols/NSE-DHANUKA/news/
Dharmaj Crop Guard Ltd,DHARMAJ,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHARMAJ""",https://in.tradingview.com/symbols/NSE-DHARMAJ/news/
Dhruv Consultancy Services Ltd,DHRUV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHRUV""",https://in.tradingview.com/symbols/NSE-DHRUV/news/
Dhunseri Investments Limited,DHUNINV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DHUNINV""",https://in.tradingview.com/symbols/NSE-DHUNINV/news/
Diamond Power Infrastructure Ltd,DIACABS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIACABS""",https://in.tradingview.com/symbols/NSE-DIACABS/news/
Diamines & Chemicals Ltd,DIAMINESQ,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIAMINESQ""",https://in.tradingview.com/symbols/NSE-DIAMINESQ/news/
Prataap Snacks Ltd,DIAMONDYD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIAMONDYD""",https://in.tradingview.com/symbols/NSE-DIAMONDYD/news/
Dic India Limited,DICIND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DICIND""",https://in.tradingview.com/symbols/NSE-DICIND/news/
Digidrive Distributors Ltd,DIGIDRIVE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIGIDRIVE""",https://in.tradingview.com/symbols/NSE-DIGIDRIVE/news/
DigiSpice Technologies Ltd,DIGISPICE,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIGISPICE""",https://in.tradingview.com/symbols/NSE-DIGISPICE/news/
Digjam Ltd,DIGJAMLMTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIGJAMLMTD""",https://in.tradingview.com/symbols/NSE-DIGJAMLMTD/news/
Debock Industries Ltd,DIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIL""",https://in.tradingview.com/symbols/NSE-DIL/news/
Dish Tv India Limited,DISHTV,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DISHTV""",https://in.tradingview.com/symbols/NSE-DISHTV/news/
Divgi Torqtransfer Systems Ltd,DIVGIITTS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIVGIITTS""",https://in.tradingview.com/symbols/NSE-DIVGIITTS/news/
Divi's Laboratories Limited,DIVISLAB,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIVISLAB""",https://in.tradingview.com/symbols/NSE-DIVISLAB/news/
Nippon India ETF  Nifty Dividend Opportunities 50,DIVOPPBEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIVOPPBEES""",https://in.tradingview.com/symbols/NSE-DIVOPPBEES/news/
Dixon Technologies,DIXON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DIXON""",https://in.tradingview.com/symbols/NSE-DIXON/news/
Dlf Limited,DLF,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DLF""",https://in.tradingview.com/symbols/NSE-DLF/news/
D-link (india) Limited,DLINKINDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DLINKINDIA""",https://in.tradingview.com/symbols/NSE-DLINKINDIA/news/
Avenue Supermarts,DMART,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DMART""",https://in.tradingview.com/symbols/NSE-DMART/news/
DMCC Speciality Chemicals Ltd,DMCC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DMCC""",https://in.tradingview.com/symbols/NSE-DMCC/news/
Diligent Media Corporation Ltd,DNAMEDIA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DNAMEDIA""",https://in.tradingview.com/symbols/NSE-DNAMEDIA/news/
Dodla Dairy Ltd,DODLA,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DODLA""",https://in.tradingview.com/symbols/NSE-DODLA/news/
Dolat Algotech Ltd,DOLATALGO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DOLATALGO""",https://in.tradingview.com/symbols/NSE-DOLATALGO/news/
Dollar Industries Ltd,DOLLAR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DOLLAR""",https://in.tradingview.com/symbols/NSE-DOLLAR/news/
Doms Industries Ltd,DOMS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DOMS""",https://in.tradingview.com/symbols/NSE-DOMS/news/
Donear Industries Limited,DONEAR,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DONEAR""",https://in.tradingview.com/symbols/NSE-DONEAR/news/
D.P. Abhushan Ltd,DPABHUSHAN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DPABHUSHAN""",https://in.tradingview.com/symbols/NSE-DPABHUSHAN/news/
Dpsc Limited,DPSCLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DPSCLTD""",https://in.tradingview.com/symbols/NSE-DPSCLTD/news/
D P Wires Ltd,DPWIRES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DPWIRES""",https://in.tradingview.com/symbols/NSE-DPWIRES/news/
DRC Systems India Ltd,DRCSYSTEMS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DRCSYSTEMS""",https://in.tradingview.com/symbols/NSE-DRCSYSTEMS/news/
Dreamfolks Services Ltd,DREAMFOLKS,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DREAMFOLKS""",https://in.tradingview.com/symbols/NSE-DREAMFOLKS/news/
Dredging Corporation Of India Limited,DREDGECORP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DREDGECORP""",https://in.tradingview.com/symbols/NSE-DREDGECORP/news/
Dr. Reddy's Laboratories Limited,DRREDDY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DRREDDY""",https://in.tradingview.com/symbols/NSE-DRREDDY/news/
Dynacons Systems & Solutions Limited,DSSL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DSSL""",https://in.tradingview.com/symbols/NSE-DSSL/news/
Dhunseri Tea & Industries Limited,DTIL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DTIL""",https://in.tradingview.com/symbols/NSE-DTIL/news/
Ducon Infratechnologies Limited,DUCON,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DUCON""",https://in.tradingview.com/symbols/NSE-DUCON/news/
Dhunseri Ventures Ltd,DVL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DVL""",https://in.tradingview.com/symbols/NSE-DVL/news/
Dwarikesh Sugar Industries Limited,DWARKESH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DWARKESH""",https://in.tradingview.com/symbols/NSE-DWARKESH/news/
Dynamic Cables Ltd,DYCL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DYCL""",https://in.tradingview.com/symbols/NSE-DYCL/news/
Dynamatic Technologies Limited,DYNAMATECH,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DYNAMATECH""",https://in.tradingview.com/symbols/NSE-DYNAMATECH/news/
Dynemic Products Ltd,DYNPRO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:DYNPRO""",https://in.tradingview.com/symbols/NSE-DYNPRO/news/
E2E Networks Ltd,E2E,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:E2E""",https://in.tradingview.com/symbols/NSE-E2E/news/
Easy Trip Planners Ltd,EASEMYTRIP,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:EASEMYTRIP""",https://in.tradingview.com/symbols/NSE-EASEMYTRIP/news/
Edelweiss Nifty Bank ETF,EBANKNIFTY,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:EBANKNIFTY""",https://in.tradingview.com/symbols/NSE-EBANKNIFTY/news/
